# gam   Re(zetaprime(rho))   Im(zetaprime(rho))
475.600339369375785605428819924 2.80184354273917402799247125257 -1.86307261284465240885875851028
476.769015237484520852848689195 2.64651617904317713956924796748 0.0683219588788367483217486309443
478.075263766670969199872727405 2.38380445872865431485470853477 0.840646148006716659453454993227
478.942181534634826538317101767 -0.127717203751345270466932735692 4.02254467917248851655134328479
481.830339376286561366681376285 0.236454884454053681613409636855 -4.51086880110639785884499443777
482.834782790982397306556996676 2.04061147827878168589801599387 -1.27043704348103484342090484734
483.851427212482537560188221085 2.53849114198044277559735540798 1.00558828465193983852495669675
485.539148129356006930025423658 3.02331994931724385669239288639 -0.451835957567892021809132704112
486.528718261651244352367526270 2.36922934264715902086556396614 2.65233486684983635946918905034
488.380567090017448527111430665 5.18495438085891888344696240938 -0.237032893029084680828216184251
489.661761577956131512780904175 5.23008742755303718557205255643 1.65466278650313730541188998542
491.398821593663006569213331009 5.79626066011783108573999431791 -2.02893062427057687109434860712
493.314441581785300936360604043 0.400531329985695550110042004545 -1.99269983773667081904881436149
493.957997805369464909583091287 1.55913700485710592492978691883 0.595670151603473009754496207818
495.358828822131277496834132737 2.44927658876324127854412664796 1.17867932093994054449396454043
496.429696215759103483918912816 1.37738198715056937487326895214 4.16036804903646118203850801865
498.580782429686542016675082912 7.36604737501065353794641033603 -2.35392137650098705024463730686
500.309084941690495539309390725 2.48238287237925708470609924411 -3.46334837303570247701058171201
501.604446965145477663332545763 1.57511580989946358517525553085 -1.18079885886247097964520552321
502.276270327118233175399507334 1.19190600099979994712350424215 1.97056265975069805410976827995
504.499773313427737183791262228 2.39700655755573788041409347354 -2.03928615518998879719688016857
505.415231742244442029552166109 2.24941481435620705150676389457 1.02831427455792620106759386112
506.464152709523531221526074781 1.33174331152628218611226941998 4.27429441213133937982593166834
508.800700336467820809469672508 5.19163896300814618817044029796 -4.55862612886783141752745360983
510.264227943672834420779517655 2.71470734148940558969119657159 -2.77026313451706532496628084113
511.562289700374595460454904487 2.11398183732076751127852900952 -1.17853870898179689957084660629
512.623144531407418667101254943 2.05806732629045476528558273908 0.633925006430220030354450885364
